#OTU_IDs	16S_rRNA_Count
108804	1.0
108806	1.0
248820	3.0
280631	3.0
331675	2.0
131386	1.0
702999	3.0
1140740	1.0
1140741	2.0
1117845	2.0
29834	8.0
1117844	2.0
217248	1.0
3267563	1.0
217241	2.0
300788	4.0
318963	3.0
651643	3.0
4439383	2.0
178433	6.0
178439	1.0
178438	6.0
783209	2.0
212541	2.0
212546	3.0
256579	2.0
256575	2.0
4242681	1.0
577367	4.0
202454	3.0
820886	3.0
4437213	4.0
967782	3.0
583388	6.0
1111257	2.0
4317253	6.0
906905	3.0
714231	2.0
574471	6.0
574475	2.0
4339730	2.0
4339731	2.0
4339732	3.0
825612	3.0
590912	2.0
2552941	7.0
2552942	3.0
835795	9.0
108124	3.0
532090	1.0
4448844	4.0
81529	3.0
257224	2.0
1131995	5.0
1131990	2.0
166819	2.0
166811	9.0
575980	1.0
575988	9.0
2815573	3.0
2815577	2.0
2815574	5.0
765596	4.0
4311445	3.0
573124	5.0
3607997	2.0
540876	9.0
540878	3.0
668575	3.0
826911	4.0
826918	3.0
210561	5.0
20534	5.0
167338	3.0
260063	3.0
4400859	2.0
278251	2.0
148797	2.0
278259	2.0
4422794	5.0
196660	1.0
196664	5.0
3443340	10.0
4154525	4.0
841708	2.0
301665	3.0
805173	2.0
301667	10.0
805174	3.0
571185	5.0
906197	3.0
142147	4.0
223853	4.0
142140	3.0
263612	3.0
115035	4.0
307846	2.0
368462	3.0
307844	3.0
307841	1.0
331411	4.0
630496	2.0
331413	2.0
251819	12.0
331416	4.0
331417	8.0
4308190	3.0
149448	3.0
2825358	7.0
3533944	2.0
3533945	2.0
210139	2.0
111202	4.0
3226200	2.0
1088254	2.0
837878	1.0
66199	6.0
302316	3.0
302312	6.0
72112	4.0
3078469	3.0
3078468	2.0
3936461	3.0
232634	9.0
1062666	2.0
4297688	5.0
572576	9.0
369734	5.0
2196771	2.0
343288	1.0
3893085	2.0
547831	3.0
547830	1.0
130468	6.0
2725587	3.0
608919	3.0
130464	3.0
652209	2.0
4298759	3.0
4367783	1.0
612465	3.0
4298756	3.0
4478325	7.0
4478326	2.0
1059007	4.0
262032	2.0
40149	4.0
4383030	2.0
4383031	7.0
4146513	1.0
112716	3.0
807143	2.0
807140	6.0
99994	12.0
1784974	5.0
4359472	4.0
2676351	3.0
4335437	2.0
4335436	10.0
4335435	2.0
130030	7.0
4335433	2.0
4335432	10.0
4335431	3.0
816495	2.0
816492	4.0
537967	2.0
537961	3.0
4299487	6.0
104710	8.0
536612	5.0
346995	1.0
128200	5.0
713999	2.0
2849206	1.0
3438276	2.0
2849203	3.0
159106	2.0
134616	2.0
133349	4.0
317720	4.0
317724	1.0
133341	6.0
133344	4.0
147871	3.0
226129	2.0
147872	2.0
147874	3.0
373848	2.0
226121	2.0
226126	2.0
226125	3.0
4456461	8.0
1107834	1.0
138041	4.0
698417	2.0
1107833	3.0
4334386	3.0
138049	3.0
1127882	2.0
4334383	2.0
199300	6.0
911309	5.0
239430	2.0
199307	2.0
4463996	2.0
1920110	4.0
694887	2.0
727770	2.0
4388705	4.0
4344112	2.0
4425573	2.0
4425570	4.0
4425571	7.0
4390920	5.0
4390922	3.0
1123259	3.0
89615	10.0
3710990	2.0
1123250	5.0
316092	4.0
343009	3.0
691592	6.0
343001	3.0
343006	1.0
4351051	3.0
4351056	2.0
811104	2.0
1116586	1.0
1116584	2.0
182933	1.0
205932	2.0
205934	3.0
652627	3.0
347661	3.0
4345640	5.0
819572	1.0
4381049	2.0
109739	2.0
715174	4.0
811387	3.0
233609	8.0
4361339	3.0
511751	5.0
234376	2.0
4453148	3.0
4361338	3.0
4453147	3.0
4453145	2.0
101498	1.0
109663	2.0
3629560	2.0
298835	4.0
298833	3.0
531935	3.0
652628	2.0
4361333	3.0
224786	4.0
576348	2.0
243636	2.0
822464	2.0
831425	3.0
831421	2.0
4420056	3.0
240826	8.0
240827	1.0
4420059	8.0
4093081	3.0
784063	2.0
626187	2.0
551396	5.0
551394	3.0
3517721	5.0
3560302	2.0
201138	2.0
720819	3.0
4440902	2.0
4349649	10.0
172163	3.0
172161	1.0
2509678	1.0
1041464	2.0
4419154	2.0
825111	2.0
515187	2.0
825112	2.0
3241355	2.0
1885089	5.0
4437452	2.0
755252	2.0
4437455	5.0
657371	5.0
244670	2.0
244679	1.0
279151	2.0
824445	2.0
80101	3.0
254446	4.0
2692407	2.0
139580	2.0
4403421	2.0
4403422	4.0
316845	4.0
1109964	3.0
652471	2.0
4370766	2.0
306082	4.0
306087	2.0
2873589	6.0
306089	6.0
520418	4.0
325110	4.0
325113	2.0
999932	3.0
999930	6.0
327823	4.0
7214	6.0
384169	2.0
1076557	5.0
179625	1.0
179620	3.0
179623	1.0
395008	10.0
211947	4.0
364546	2.0
1119114	2.0
123738	3.0
3272764	1.0
322464	4.0
322466	3.0
452647	7.0
4438739	3.0
322469	1.0
353198	1.0
353195	3.0
353194	3.0
4394304	3.0
3057725	2.0
243956	4.0
243954	2.0
4375874	2.0
1104614	2.0
1104617	2.0
416287	3.0
416286	1.0
830539	3.0
1115717	3.0
394358	3.0
296964	10.0
2807721	3.0
296960	6.0
296962	4.0
394351	2.0
114275	4.0
569116	3.0
577289	2.0
584300	3.0
584301	3.0
354873	3.0
4322107	4.0
584309	8.0
3546038	4.0
3055389	2.0
1673321	3.0
300662	10.0
881975	2.0
4439468	3.0
575667	8.0
834322	3.0
289495	4.0
289493	4.0
500093	2.0
503394	7.0
369637	3.0
4302782	9.0
256434	4.0
256432	1.0
915240	3.0
582181	2.0
580972	1.0
1677513	3.0
328083	4.0
582185	1.0
825939	4.0
56109	3.0
574531	1.0
3240295	2.0
194129	1.0
982801	3.0
194123	6.0
835050	5.0
939892	5.0
532118	3.0
4441348	2.0
293447	3.0
293440	3.0
578951	2.0
1137001	3.0
827967	3.0
4315979	4.0
827960	3.0
669540	3.0
257386	2.0
827968	7.0
669547	1.0
221946	2.0
221947	2.0
221940	3.0
150620	2.0
4481908	2.0
2127554	2.0
4481905	3.0
4481904	5.0
4481901	2.0
261270	8.0
346600	3.0
346606	6.0
346604	3.0
4312478	10.0
4312471	3.0
4312474	7.0
296843	3.0
278595	1.0
278594	3.0
1001255	3.0
723673	4.0
197476	4.0
821550	9.0
821553	2.0
963216	6.0
113553	2.0
199491	6.0
290937	4.0
663978	4.0
4470426	2.0
190171	6.0
198363	3.0
198362	1.0
821559	3.0
637267	2.0
637265	2.0
1105326	3.0
1105328	3.0
148611	2.0
148618	4.0
3171172	2.0
996066	3.0
132329	2.0
996068	2.0
4141759	9.0
2263797	5.0
4461433	2.0
4461431	2.0
4461430	2.0
4461437	2.0
4461435	2.0
4461438	2.0
186634	3.0
196787	4.0
4425146	2.0
137669	3.0
137668	10.0
342904	3.0
136139	2.0
72094	2.0
157905	6.0
136135	2.0
2510445	2.0
2510443	3.0
212644	1.0
226599	4.0
368348	2.0
4374515	2.0
4374514	1.0
78648	1.0
4397905	2.0
4397904	3.0
4397903	3.0
4397902	2.0
4397901	3.0
4301195	2.0
4301194	2.0
4301193	3.0
4445801	4.0
4301191	3.0
4309764	4.0
4309767	4.0
4309760	4.0
759729	2.0
145905	3.0
982057	5.0
92535	4.0
1097868	2.0
690278	5.0
375541	2.0
1591542	3.0
336676	3.0
272899	4.0
4403533	1.0
1108240	3.0
4393378	5.0
561677	4.0
561676	4.0
1108249	3.0
1108248	3.0
4382220	3.0
823953	2.0
4410919	1.0
1086889	7.0
813052	7.0
4383172	12.0
567856	3.0
750262	2.0
750263	2.0
3038080	3.0
4373482	2.0
679939	5.0
4450318	2.0
4450317	3.0
4450314	4.0
208380	2.0
4414344	5.0
23926	4.0
562320	1.0
905303	4.0
220269	4.0
220263	1.0
220264	3.0
146665	3.0
4322506	3.0
334485	4.0
509728	2.0
327923	2.0
509723	2.0
509721	4.0
748297	2.0
748290	1.0
139217	3.0
203004	5.0
1110281	2.0
203001	9.0
1110284	3.0
1110285	7.0
218322	2.0
809421	2.0
4415438	2.0
865469	6.0
4415435	2.0
4415436	2.0
4415437	2.0
972024	2.0
1056816	6.0
231908	2.0
364179	5.0
4391995	3.0
4391993	1.0
231903	3.0
4332615	2.0
753182	2.0
2767778	3.0
437599	3.0
1131213	4.0
438014	10.0
123281	2.0
86409	2.0
2447262	2.0
219059	3.0
219058	1.0
14181	3.0
14180	8.0
219057	2.0
400977	2.0
2970053	2.0
178802	3.0
178803	3.0
178809	1.0
310725	4.0
108476	7.0
568912	1.0
108479	2.0
516305	3.0
516306	1.0
4326459	3.0
660099	3.0
4326452	5.0
526963	3.0
4435560	3.0
4435561	3.0
558499	3.0
741097	2.0
1133391	5.0
2696706	5.0
31559	5.0
13864	2.0
4432031	2.0
513878	2.0
830634	2.0
589946	2.0
589945	1.0
695495	2.0
823673	3.0
1116423	2.0
1116424	4.0
582931	2.0
823675	2.0
1517348	4.0
1517344	2.0
511656	2.0
511651	2.0
812596	5.0
812595	3.0
511659	1.0
361266	6.0
82403	3.0
370368	3.0
39385	2.0
131883	4.0
3445551	2.0
1134626	3.0
576068	9.0
576066	2.0
1134628	5.0
831585	4.0
4422405	4.0
4339349	2.0
4422404	2.0
73937	5.0
839750	3.0
322942	2.0
322943	3.0
784386	3.0
300811	5.0
245869	2.0
2786765	2.0
2786764	1.0
2786761	1.0
3350931	6.0
245860	2.0
245865	2.0
716519	2.0
2144521	2.0
3291002	3.0
154107	2.0
100054	2.0
154102	2.0
305235	2.0
21652	2.0
4002863	2.0
103210	2.0
236694	2.0
236691	3.0
172643	1.0
172640	1.0
524541	2.0
461851	5.0
4001495	2.0
154699	3.0
514774	3.0
514773	3.0
3200290	1.0
4378239	4.0
4378235	4.0
4378232	2.0
124470	4.0
244739	2.0
4314535	5.0
4314534	3.0
112916	2.0
964050	2.0
62339	4.0
586802	4.0
999876	3.0
3734838	5.0
999870	2.0
1952353	2.0
875049	2.0
125448	2.0
2389720	4.0
2582031	1.0
2582030	1.0
363125	2.0
2582032	2.0
2843097	2.0
2843096	1.0
1992597	2.0
2045262	3.0
932696	5.0
4110718	2.0
1045587	3.0
2032398	3.0
2032399	2.0
2032397	3.0
1045589	1.0
4469230	4.0
4469233	4.0
826389	2.0
876763	3.0
826382	1.0
1140580	3.0
1140581	2.0
1140585	3.0
2465744	4.0
258908	4.0
4438670	2.0
238830	3.0
576853	4.0
576852	3.0
2569443	1.0
224324	2.0
4427541	4.0
2569441	1.0
268892	4.0
1135706	2.0
545101	3.0
243855	2.0
3021821	1.0
4309216	6.0
243859	4.0
1104795	2.0
1104793	2.0
50455	3.0
870644	5.0
126133	6.0
912078	3.0
1025810	2.0
1751298	1.0
10455	3.0
4297253	8.0
655793	4.0
192262	3.0
192263	6.0
192261	3.0
2431054	1.0
276404	4.0
110187	2.0
110186	3.0
4444663	4.0
3892705	1.0
267541	2.0
542451	5.0
292210	4.0
4400659	2.0
292216	1.0
579924	5.0
51329	5.0
51323	4.0
957772	3.0
4065042	3.0
151835	3.0
151832	3.0
4404886	2.0
1644034	5.0
195421	1.0
764485	1.0
306710	2.0
535420	3.0
4313262	3.0
4313261	7.0
2296943	1.0
777039	2.0
807595	2.0
251613	3.0
4455505	2.0
1139679	3.0
4152980	5.0
288887	2.0
560616	2.0
1131467	2.0
4451357	1.0
4451358	2.0
191108	3.0
4459161	3.0
4459166	3.0
513798	3.0
409786	1.0
191103	2.0
241991	4.0
3802893	3.0
176726	1.0
809193	7.0
809192	2.0
809196	5.0
4476640	3.0
176722	1.0
193219	1.0
625671	9.0
17329	3.0
4364033	2.0
341023	4.0
193213	1.0
341024	6.0
4321464	2.0
1078881	4.0
4321466	2.0
799573	3.0
4283436	3.0
609168	3.0
3214512	2.0
142389	3.0
371295	6.0
2549971	1.0
142384	3.0
4357756	1.0
648057	2.0
3053045	3.0
934122	3.0
741001	3.0
63777	2.0
565730	2.0
1054927	2.0
1525823	2.0
4484137	2.0
144977	2.0
337465	2.0
337461	4.0
337468	4.0
659555	9.0
907407	2.0
4409534	2.0
4409535	3.0
4409536	2.0
4409533	2.0
143479	2.0
3805515	2.0
3805518	4.0
643757	2.0
143475	2.0
143477	3.0
4410891	1.0
812200	2.0
181853	6.0
181856	1.0
181858	4.0
176118	4.0
177446	4.0
176119	3.0
678943	2.0
109236	1.0
3254234	1.0
818450	3.0
4433274	7.0
928829	6.0
818452	1.0
326626	6.0
2720864	3.0
326629	2.0
4375268	1.0
561739	3.0
4375266	1.0
10886	2.0
338355	1.0
12290	1.0
579303	2.0
755686	3.0
1132781	1.0
978570	4.0
2645488	3.0
2645483	3.0
3138051	2.0
43810	4.0
2235029	4.0
244817	3.0
1109539	4.0
159113	2.0
208026	8.0
2539038	5.0
208022	4.0
250860	2.0
646677	5.0
515554	4.0
515557	2.0
562287	2.0
4338329	2.0
562282	4.0
837885	7.0
556648	2.0
514203	3.0
249568	2.0
1046254	4.0
249564	2.0
4413	5.0
4411	5.0
796692	4.0
582169	3.0
618023	1.0
891898	1.0
1054174	4.0
583699	2.0
538769	1.0
538768	3.0
974796	2.0
974797	3.0
122054	3.0
1131272	2.0
538761	4.0
583692	4.0
538794	2.0
538765	2.0
660076	1.0
4370348	2.0
611506	3.0
1110129	4.0
4334140	3.0
4334147	1.0
589466	2.0
589462	5.0
4304723	3.0
4304721	2.0
4304720	2.0
865782	5.0
149744	3.0
242269	3.0
657923	3.0
1117631	5.0
3709990	3.0
4073697	1.0
46910	5.0
547085	2.0
547082	2.0
771023	3.0
4332798	2.0
133586	2.0
248218	2.0
133584	2.0
4332797	2.0
4332795	2.0
795349	2.0
779235	1.0
848178	2.0
296535	5.0
296534	3.0
365248	2.0
4349063	2.0
4349062	1.0
4349061	1.0
4349060	1.0
4349067	2.0
4349066	3.0
4349065	2.0
4349064	3.0
1085916	3.0
820843	8.0
1111294	7.0
1111290	3.0
191945	3.0
4305899	6.0
4438306	3.0
2575651	2.0
8079	3.0
360147	6.0
230476	2.0
487725	3.0
813921	4.0
4361911	3.0
4361912	3.0
4361914	2.0
255981	2.0
255980	4.0
4468073	4.0
522242	4.0
522240	6.0
4365344	2.0
3722999	3.0
4386507	5.0
2079819	2.0
4420691	2.0
312655	2.0
361233	2.0
192107	3.0
103264	3.0
256866	2.0
292709	3.0
4053780	2.0
3697600	3.0
235064	2.0
235065	2.0
304425	3.0
304427	4.0
3758893	3.0
4427517	3.0
877742	4.0
3524950	2.0
4475940	2.0
4475941	1.0
4405640	2.0
587859	2.0
4379427	2.0
311309	3.0
311306	4.0
311305	2.0
17311	4.0
578508	2.0
293013	3.0
635296	1.0
578505	1.0
578504	2.0
293070	2.0
21195	3.0
4295725	5.0
4312000	1.0
4312002	1.0
2420497	2.0
824281	5.0
4422879	4.0
4422875	3.0
4422872	3.0
2091928	2.0
1111755	4.0
126690	1.0
637634	1.0
666506	2.0
1136154	2.0
13112	2.0
3379735	3.0
13115	2.0
237687	1.0
237689	2.0
3379738	2.0
4446122	2.0
4374946	4.0
565246	3.0
3987103	2.0
168583	5.0
304482	5.0
160549	2.0
67537	2.0
289893	3.0
543607	8.0
288760	2.0
4406782	4.0
4406783	2.0
4406780	5.0
4406781	8.0
2414891	3.0
2882983	2.0
2874215	2.0
766989	3.0
2874210	2.0
129337	3.0
4477971	3.0
217167	3.0
4410560	2.0
712344	2.0
268910	3.0
169235	2.0
169234	3.0
169231	3.0
4401403	10.0
4401405	2.0
145533	3.0
178770	3.0
178773	3.0
843808	4.0
178779	3.0
92144	4.0
1060787	2.0
1108694	4.0
1108696	5.0
1108697	2.0
1108690	2.0
4393701	3.0
4393703	7.0
4393702	2.0
220634	2.0
4039575	4.0
389282	3.0
383885	6.0
1147325	5.0
333181	2.0
917339	2.0
2441002	3.0
250443	2.0
250442	2.0
4400759	3.0
4400750	3.0
348049	2.0
1033679	7.0
318076	2.0
669387	2.0
521840	2.0
4458112	3.0
209233	3.0
4414717	4.0
209237	1.0
4441200	3.0
1013967	2.0
4404925	4.0
3337474	3.0
3337473	2.0
837714	1.0
837712	2.0
534929	3.0
4328135	2.0
3956482	2.0
4328130	3.0
534922	3.0
251799	2.0
2585228	1.0
2315543	2.0
1568547	3.0
297697	2.0
337988	3.0
297690	3.0
275851	4.0
275850	2.0
337984	2.0
1113134	1.0
817457	1.0
4415049	3.0
1143953	2.0
253755	2.0
4415040	3.0
517423	7.0
195307	3.0
347791	4.0
278753	3.0
278751	3.0
278750	2.0
676648	9.0
241908	4.0
335728	4.0
335729	2.0
33766	3.0
566726	2.0
33768	2.0
776939	2.0
191897	3.0
537279	2.0
810100	2.0
142268	2.0
142266	3.0
142263	2.0
142261	3.0
142260	6.0
339723	1.0
339720	3.0
1119968	3.0
339725	2.0
331113	4.0
301399	4.0
2057751	3.0
263048	2.0
215700	1.0
711663	5.0
4400135	1.0
315090	2.0
315097	2.0
206950	2.0
206951	2.0
315098	2.0
4400131	2.0
210896	5.0
696982	6.0
4372011	1.0
4372014	1.0
4372015	1.0
4336218	2.0
4336212	3.0
239168	2.0
529621	2.0
3334351	3.0
521033	2.0
263044	4.0
35350	1.0
330645	3.0
330642	4.0
266371	4.0
1056415	1.0
272319	5.0
710534	4.0
1122695	2.0
1684263	1.0
169268	3.0
372622	6.0
532796	2.0
314323	1.0
348088	3.0
4302060	6.0
130700	3.0
314328	5.0
130704	1.0
806504	3.0
4387163	2.0
326180	4.0
4331137	1.0
819844	3.0
4437184	2.0
4437185	3.0
4437186	2.0
4437187	2.0
4437180	1.0
4437182	1.0
4437183	3.0
4437188	3.0
4437189	1.0
135282	3.0
135280	3.0
539313	4.0
167878	2.0
2489145	3.0
1120876	2.0
1109473	3.0
321861	1.0
568719	1.0
313670	3.0
313672	6.0
4393926	3.0
246948	2.0
1692591	1.0
588670	3.0
588676	3.0
29377	1.0
1116825	10.0
267299	4.0
1125341	2.0
774918	5.0
558342	2.0
605438	2.0
796713	2.0
4597	3.0
796717	4.0
317002	3.0
317004	4.0
291128	4.0
4472709	2.0
1131339	4.0
868555	2.0
4472707	2.0
4370064	1.0
237118	2.0
237110	2.0
576134	2.0
4399361	2.0
14343	4.0
4446492	2.0
14348	5.0
554991	2.0
735136	4.0
585963	2.0
585965	2.0
4354103	6.0
4354105	2.0
248390	2.0
4425634	6.0
4425631	2.0
4425630	5.0
248396	2.0
4425632	3.0
4360967	3.0
4360966	7.0
2403236	3.0
729145	1.0
316756	2.0
316758	4.0
296477	2.0
296473	1.0
296470	5.0
129642	6.0
213849	1.0
3659160	1.0
355615	4.0
3023651	4.0
1140170	3.0
245625	2.0
3278613	2.0
263309	5.0
912184	6.0
823723	2.0
651451	1.0
15432	5.0
15430	5.0
15431	5.0
705676	3.0
352392	5.0
50800	1.0
287924	6.0
4381723	3.0
4381724	3.0
4351918	3.0
50807	1.0
624215	2.0
4339252	2.0
161343	3.0
519044	4.0
829205	2.0
631343	2.0
244972	5.0
354566	3.0
354563	2.0
3730114	2.0
632692	3.0
4427490	5.0
998574	5.0
586600	1.0
2448302	11.0
4444230	4.0
4420719	4.0
634444	1.0
634449	1.0
634448	3.0
635310	3.0
1128775	2.0
635315	4.0
4295902	3.0
60398	4.0
4211697	3.0
2800581	3.0
828559	3.0
11439	3.0
3818773	3.0
11431	2.0
4441777	2.0
4441774	2.0
11435	3.0
4321864	3.0
587957	2.0
587951	2.0
348536	10.0
2685352	2.0
2142514	2.0
2361051	1.0
3543059	2.0
649178	4.0
572660	9.0
572662	5.0
572663	2.0
210737	4.0
95597	6.0
4391230	5.0
1981870	3.0
12168	1.0
4403901	1.0
167950	1.0
167951	10.0
13361	6.0
544313	6.0
574842	2.0
564411	3.0
564412	3.0
564413	2.0
4329572	4.0
4329571	5.0
4329576	2.0
4329575	2.0
101672	4.0
8906	8.0
4443302	3.0
841993	3.0
4443307	10.0
179300	5.0
1914811	1.0
827676	2.0
335445	3.0
827675	3.0
335449	1.0
335448	4.0
49903	5.0
190281	3.0
216191	1.0
2051608	1.0
713736	3.0
713738	1.0
4417171	3.0
1023806	3.0
269962	10.0
1145860	1.0
685571	9.0
4359957	3.0
2640151	3.0
151675	1.0
844489	8.0
3449998	2.0
4384208	1.0
1404	2.0
1136761	2.0
3689520	4.0
1107293	4.0
691	2.0
4403659	2.0
375892	3.0
2541413	1.0
359069	3.0
1541	2.0
848860	5.0
4306729	2.0
222917	3.0
222914	2.0
4306726	2.0
4306723	3.0
114136	2.0
4402118	1.0
114130	5.0
3599704	3.0
114133	3.0
4336113	1.0
1144738	2.0
308357	8.0
594126	2.0
594122	3.0
181421	3.0
181422	4.0
181423	3.0
150989	3.0
1900276	3.0
189651	3.0
150982	2.0
74751	2.0
3931100	2.0
337083	8.0
2681245	2.0
535993	2.0
535992	2.0
333063	2.0
1107517	2.0
2814225	3.0
677819	6.0
1805758	3.0
848615	2.0
1805755	3.0
1805757	2.0
534301	2.0
1112145	2.0
816603	2.0
816602	3.0
1101434	5.0
3080437	2.0
1143854	2.0
63834	8.0
1143859	2.0
4389679	3.0
182308	1.0
4448052	4.0
182305	1.0
605142	1.0
249939	1.0
2383341	5.0
249933	2.0
1620989	3.0
249930	3.0
249936	3.0
108062	3.0
810775	7.0
4428854	2.0
71675	2.0
33488	3.0
1127630	1.0
106108	3.0
113214	2.0
113210	2.0
113212	1.0
113213	4.0
36503	4.0
112166	1.0
112169	2.0
112168	2.0
230342	1.0
3935341	4.0
517381	3.0
270876	3.0
4030157	1.0
133151	1.0
278654	1.0
4425389	2.0
278650	2.0
278659	2.0
4369714	8.0
4369718	2.0
316228	10.0
721102	4.0
316224	3.0
316226	2.0
238116	9.0
137385	4.0
136478	4.0
239649	1.0
572939	3.0
3559684	2.0
643593	4.0
638525	2.0
360518	5.0
557998	5.0
4381254	2.0
4351328	2.0
4381259	3.0
2304539	5.0
1139021	4.0
234148	7.0
1122710	2.0
977068	2.0
591810	2.0
184325	2.0
184320	6.0
184322	3.0
591818	2.0
1679707	4.0
184329	3.0
4470236	6.0
4386156	1.0
4386152	10.0
301320	4.0
218836	9.0
4372199	8.0
4372198	1.0
4386158	1.0
818614	3.0
987934	2.0
2157225	4.0
4455296	3.0
235839	1.0
1884561	3.0
2553199	2.0
4453775	3.0
4453774	5.0
2680960	2.0
551126	3.0
559731	3.0
551128	4.0
988314	6.0
136770	2.0
4481344	3.0
185059	1.0
704614	2.0
4471182	5.0
4471189	3.0
4426296	2.0
4426295	4.0
1654755	7.0
3563643	4.0
4426298	3.0
4426299	3.0
3650965	2.0
3650966	2.0
3650967	2.0
2598529	3.0
824653	2.0
349769	7.0
349970	3.0
349971	1.0
539294	1.0
1105529	2.0
539296	2.0
1130781	6.0
1105528	2.0
927060	1.0
2150379	2.0
749254	9.0
568698	3.0
568699	7.0
513548	3.0
4474640	3.0
236168	2.0
236169	2.0
568694	1.0
236161	12.0
203568	2.0
512639	2.0
512636	6.0
172436	2.0
4451049	4.0
4431617	2.0
325786	4.0
325781	2.0
325780	3.0
325783	2.0
584954	1.0
584951	6.0
197891	3.0
285269	3.0
754712	2.0
546191	2.0
655387	2.0
941024	7.0
701738	5.0
827300	2.0
1141106	7.0
809020	3.0
4366277	3.0
315708	4.0
138449	3.0
541879	2.0
4446511	3.0
264252	3.0
5438	4.0
573664	3.0
573663	5.0
1043210	4.0
4380399	3.0
3244671	1.0
4311960	4.0
1883801	4.0
308629	2.0
839270	3.0
365484	6.0
252058	3.0
431118	1.0
114481	4.0
672440	4.0
672442	1.0
264256	3.0
819170	1.0
819173	2.0
318819	3.0
614583	3.0
557389	2.0
301129	3.0
301121	3.0
301125	3.0
519367	4.0
9665	7.0
3002161	3.0
206005	5.0
4441638	4.0
96549	10.0
1013534	7.0
26888	5.0
4345545	2.0
576742	2.0
105109	4.0
105108	4.0
535603	3.0
535601	4.0
673715	1.0
673712	2.0
2738132	3.0
535605	1.0
465367	3.0
4442907	7.0
4345542	2.0
4339423	2.0
706283	3.0
706280	6.0
278789	9.0
302479	4.0
532384	4.0
302470	3.0
532388	3.0
717889	4.0
617073	3.0
81639	3.0
2046262	1.0
386554	2.0
4305528	2.0
120281	1.0
154464	2.0
63588	2.0
305172	1.0
801218	1.0
801210	4.0
166924	4.0
846386	1.0
116221	5.0
9465	5.0
9466	5.0
534551	3.0
4331568	7.0
723088	2.0
4358080	2.0
4327844	2.0
254041	2.0
254043	1.0
113767	2.0
668402	3.0
113761	4.0
220884	2.0
112415	3.0
220889	4.0
112412	8.0
4480841	4.0
62673	4.0
4480849	2.0
4331566	2.0
62675	4.0
4331782	4.0
4351392	2.0
347349	2.0
4308688	3.0
4310265	6.0
4337199	1.0
763448	2.0
1052027	5.0
4335901	2.0
733847	2.0
571293	3.0
3491678	2.0
563671	3.0
563670	2.0
72606	6.0
72607	2.0
729816	2.0
344654	10.0
402704	3.0
180633	1.0
180638	1.0
188402	1.0
882885	3.0
4346661	3.0
987790	4.0
2125166	2.0
111335	2.0
131024	1.0
594682	4.0
189757	3.0
189754	1.0
712515	2.0
4345359	2.0
199849	2.0
199847	10.0
142233	1.0
4478435	3.0
167845	5.0
810132	2.0
35786	4.0
555433	2.0
555435	2.0
330294	3.0
330296	3.0
308089	7.0
409860	5.0
330298	1.0
14505	8.0
816748	5.0
4464348	4.0
93438	2.0
4396047	3.0
4396041	3.0
815878	3.0
2016294	5.0
515883	4.0
3805862	1.0
4388068	2.0
4388067	3.0
822935	3.0
45916	5.0
347103	3.0
1092163	2.0
644946	9.0
568325	2.0
2760486	1.0
2760487	2.0
2760484	2.0
568329	2.0
321434	3.0
4299396	4.0
4299394	3.0
748007	2.0
4395530	5.0
4299399	2.0
4299398	1.0
726955	3.0
2615079	1.0
681987	4.0
4415681	2.0
4415687	3.0
4415684	3.0
4415689	2.0
4422756	2.0
249877	2.0
249870	3.0
2835417	3.0
261664	3.0
226014	3.0
226012	5.0
317438	4.0
299280	4.0
299281	3.0
299283	4.0
299284	2.0
621702	2.0
4412508	2.0
621700	4.0
1107905	2.0
238097	1.0
238091	2.0
202145	1.0
699694	10.0
590848	2.0
590849	3.0
929471	3.0
590842	2.0
837775	2.0
4380401	2.0
4390854	4.0
284008	2.0
4390852	4.0
4390853	4.0
4178575	1.0
233513	1.0
4178573	2.0
4326246	9.0
89763	2.0
322317	3.0
675357	3.0
944968	3.0
343719	4.0
1121746	3.0
808926	1.0
2457426	1.0
830069	1.0
830064	2.0
4421473	3.0
4465633	2.0
4306899	12.0
4306897	5.0
4306893	4.0
557819	4.0
557810	5.0
812724	2.0
812726	2.0
3116364	1.0
1951283	10.0
170827	2.0
70643	2.0
4378804	2.0
298900	6.0
39177	3.0
576232	3.0
576231	3.0
576230	8.0
4341958	2.0
4348883	5.0
831338	4.0
3240573	7.0
4375787	4.0
4375786	3.0
1765960	3.0
1765963	5.0
3047518	7.0
348903	2.0
46494	2.0
348907	2.0
813457	1.0
784119	1.0
81340	9.0
257889	3.0
257881	4.0
510114	4.0
4460944	2.0
200173	4.0
4383598	2.0
4403554	3.0
4403555	2.0
324331	7.0
324330	4.0
324335	3.0
339713	4.0
3134069	3.0
143541	3.0
515695	7.0
514124	4.0
4394486	2.0
1873204	7.0
652504	3.0
4369084	2.0
163192	2.0
367385	4.0
1118337	2.0
255625	5.0
20395	2.0
287589	1.0
325061	4.0
2474017	2.0
568326	6.0
4302604	3.0
4302605	4.0
805799	2.0
532875	5.0
4443757	3.0
532873	3.0
4482015	4.0
4407709	1.0
4302600	7.0
4396297	3.0
4407703	3.0
176853	3.0
4434214	7.0
583555	2.0
3537197	1.0
176856	5.0
4434213	3.0
176858	1.0
529969	4.0
529968	2.0
211821	2.0
1119063	6.0
1119062	3.0
1505573	9.0
541930	2.0
3735939	2.0
230083	1.0
818184	2.0
353686	4.0
536461	3.0
3735930	4.0
818188	2.0
318990	6.0
